,종목코드,회사명,NCAV,PEGR,PSR,유동비율,부채비율
58,060260,뉴보텍,-0.05676858196227489,0.5909685258555981,1.1738327363981673,164.11,141.26
59,144960,뉴파워프라즈마,-0.1071110189319099,-0.8189487508804423,3.3419663763605576,271.98,61.83
60,119860,다나와,0.21897004572943835,0.48976020187421,2.7114733682694254,899.43,10.14
61,023590,다우기술보통주,-0.06830938334267163,0.26487747020632785,4.930257268993598,135.52,75.29
62,032190,다우데이타,-0.15478337140992168,0.16594777778489864,2.4549806702321986,95.07,161.91
63,068240,다원시스,-0.058411765183567076,-6.053250250838396,1.9901103284715858,112.33,162.53
64,019680,대교보통주,-0.08551700252062265,-0.8641778261216881,0.6201333355209115,129.98,39.58
65,008060,대덕보통주,0.6889162023614258,0.34827414901726395,40.30780830313183,3981.31,0.78
66,048470,대동스틸,0.727741935483871,-3.0014079245433694,0.5246431862201244,345.59,27.71
67,004780,대륙제관,0.5210092815737442,-0.617903111334617,0.4406273153584456,269.46,45.43
68,017650,대림제지,-0.10465686274509804,-5.14540897627875,0.9507756122948343,216.75,30.84
69,036480,대성미생물연구소,-0.030006835269993166,-0.4269542684468873,2.949477843635347,518.92,71.47
70,025440,대성엘텍,-0.16197527152467212,-0.0,0.4547413038841786,105.18,210.1
71,104040,대성파인텍,-0.02089638071277347,-2.0096689271538453,2.687454162147966,112.52,61.33
72,009190,대양금속보통주,0.340520477104012,-1.6195790817073001,0.8533391412150051,259.26,53.44
73,003090,대웅보통주,0.0158643832446193,0.4885817937396632,21.701702424436874,599.24,5.98
74,069620,대웅제약보통주,-0.1524589316076312,-9.550879648553348,1.6372632844386679,128.7,106.02
75,007680,대원,0.9663719093406593,-0.2888716871277644,0.7974912541593127,215.89,57.81
76,012800,대창보통주,-0.37937977766524394,-1.5264663467407906,0.3937048043767271,95.93,149.32
77,131220,대한과학,0.1277422016029101,-5.676340571673113,2.262513460015864,280.72,25.99
78,016090,대현보통주,0.9221038579263117,-0.20486777000829973,0.3935054937025868,363.66,24.26
79,021040,대호특수강,0.010434547597698697,-1.5063139713341045,0.4201026390710598,131.52,131.81
80,012510,더존비즈온보통주,-0.09399066432602218,2.7678538725110555,9.807687144812608,101.56,103.03
81,004830,덕성보통주,0.05253101240496198,-40.870651595368145,3.7275905467766837,176.76,59.11
82,263800,데이타솔루션,0.15587083877931238,-0.0,0.9875000895023481,136.36,170.06
83,206560,덱스터스튜디오,0.14233221179387284,-0.0,8.43710523843179,420.75,19.66
84,145720,덴티움보통주,-0.14963806108987585,-1.942224516053469,3.9672338475646294,89.37,120.88
85,002150,도화엔지니어링보통주,0.0801981183561531,0.11975413357242243,0.47808360122285704,118.75,65.19
86,006620,동구바이오제약,0.2144182348263981,-0.6019405271426244,0.7588495575221257,178.61,52.51
87,075970,동국알앤에스,0.022043706693063277,3.916133128482756,1.6447345763083783,155.21,60.87
88,100130,동국에스엔씨,0.31402834060346385,-2.4707637249017154,2.402976759764134,369.09,19.83
89,004140,동방보통주,-1.0141804102602285,-0.0,0.48390573660392744,50.12,383.74
90,007590,동방아그로보통주,0.8807061324850253,3.9948818456059896,0.7328260821488712,412.76,38.51
91,026960,동서보통주,0.1902678453704692,4.603822961130773,7.221640334351375,1494.65,8.79
92,102260,동성케미컬보통주,-0.19696004404593362,-0.9624420970298408,1.1957208727628441,75.3,50.07
93,033500,동성화인텍,-0.01683364628333574,1.0871686291501572,0.9836138136125185,103.39,119.56
94,088130,동아엘텍,0.7046799447322536,-0.3901256903459323,1.0967320000000036,345.77,22.58
95,028100,동아지질보통주,0.4706115235065394,0.5836730849183478,0.674324959955252,179.02,74.71
96,001520,동양보통주,0.31060237100584737,-0.0,0.7439388858496043,206.03,16.84
97,084670,동양고속보통주,-0.7682960026337879,0.028340367939749315,0.8280593370424119,18.56,57.0
98,060380,동양에스텍,0.24099492385786803,-0.6545147116090899,0.3604309070417637,190.89,77.92
99,088910,동우팜투테이블,0.4781189908016568,-0.7699164295336184,0.32038657562819906,431.88,35.95
100,094170,동운아나텍,0.09559218777996775,0.6541362304587561,2.5253710219318837,278.95,135.04
101,013120,동원개발,1.7688309092837158,-1.2239444980859233,0.7775948279142965,711.58,18.23
102,049770,동원F&B보통주,-0.1916726905116701,1.6226700574964332,0.41705199329915543,245.12,101.04
103,032960,동일기연,0.7504061626467664,-0.9661602327620685,1.8465558764054157,1146.59,6.62
104,005290,동진쎄미켐,-0.0466329775492062,1.0446089894791282,2.464947453377239,113.14,105.81
105,000150,두산보통주,-1.8189712200405639,0.07604254042863608,0.532722119830689,76.37,104.04
106,131970,두산테스나,-0.24643456315691364,0.2638461628767164,5.262566222579419,41.53,103.78
107,016740,두올보통주,0.08500443783779883,-0.5970243934300138,0.584781000928355,188.99,74.39
108,217620,디딤,-0.6576410662509858,2.1906448379239323,1.0087740881259264,55.37,1471.61
109,016670,디모아,-0.2010275418446593,-0.0,17.21985082028215,81.26,109.66
110,187870,디바이스이엔지,0.26765063678961915,-9.35189309527399,2.1108767378916315,221.91,59.42
111,066670,디스플레이테크,0.552816310233049,1.310298700962532,2.5257954067633053,567.36,10.03
112,003160,디아이보통주,-0.046343829857014664,-23.203780161769597,2.1551538467957916,147.97,63.21
113,092200,디아이씨 보통주,-2.129475620076818,-0.0,0.34970540471935535,36.56,4908.25
114,078590,디아크,-1.006576562750009,-0.0,8.173343598005124,14.12,318.17
115,004840,디알비동일보통주,0.002605268431717473,-0.36931958682469745,1.2380474536398969,120.73,50.3
116,263720,디앤씨미디어,0.09740169545710096,23.340442207280383,8.237057813635085,539.89,20.56
117,109740,디에스케이,0.137951852690363,-2.1064760082510383,4.129179742918755,148.37,38.59
118,196490,디에이테크놀로지,0.3038574628955475,-0.0,4.280113737452451,310.8,21.86
119,066900,디에이피,-0.42559558396281233,-3.286944432192197,0.3426695547222408,100.49,113.39
120,092070,디엔에프,0.12020275162925416,-2.574017908097441,2.8730994119415727,298.05,13.6
121,007340,디엔오토모티브보통주,0.13882257555965946,0.38517070171420753,1.8530809137413018,279.71,8.41
122,068790,디엠에스,0.25886841347538153,-0.5049144484026612,0.9323678707801166,134.07,75.36
123,039840,디오,0.06635828818900082,8.529241052242956,7.529368292081155,159.17,79.7
124,068930,디지털대성,-0.07962831064139882,0.3882223652342866,2.4133893058633458,59.33,57.14
125,033130,디지틀조선일보,0.3678773517283253,-3.5756750475421657,4.177085422699232,906.52,7.41
126,187220,디티앤씨,-0.5028618353804516,-0.0,1.8459301455741333,66.97,87.22
127,131180,딜리,0.44906113423146826,-1.2305060768964013,1.910613258867185,886.96,10.93
128,171120,라이온켐텍,0.23557722279715224,-0.7671492593613787,1.2099664348915025,267.92,23.48
129,069540,라이트론,0.1646351657975399,0.4764747693574171,7.285680636891458,317.7,38.02
130,115390,락앤락보통주,0.03572237079897629,-1.6478043622058267,3.666980871600328,242.91,13.93
131,084650,랩지노믹스,0.2627169420438505,60.765349312584725,1.6498560631319739,318.4,33.64
132,217500,러셀,0.16413097582617353,0.4041622065031038,6.344926879505675,1166.03,7.23
133,038390,레드캡투어,-1.3767503962137166,0.3188112622583849,0.8239650189842009,21.4,168.63
134,228850,레이언스,0.6990370865646002,-37.32324632794224,2.352349179142206,1393.04,7.94
135,215100,로보로보,0.15113028896685105,1.436219144629337,21.26399885088969,1388.89,5.02
136,090360,로보스타,0.17424212917883805,-0.0,1.7746605431309992,178.91,72.0
137,067730,로지시스,0.10008598120006569,-0.0,3.150730995647338,281.03,46.49
138,085370,루트로닉,0.20159697287951803,-0.0,2.870639006073282,219.95,66.44
139,060240,룽투코리아,0.3478427013131383,-6.462522105889162,2.8012251112279256,955.37,7.5
140,039980,리노스,1.1684086090039267,-0.0,0.5796814873591686,467.7,25.52
141,016100,리더스코스메틱,-0.5940865798663658,-0.0,1.9881519663995277,25.04,172.26
142,012700,리드코프,-1.9157627745134278,0.7294626964387746,0.7331344055543293,77.99,141.45
143,042500,링네트,0.5764092094045474,0.3348303891636368,0.6522056413437716,204.54,79.32
144,219420,링크제니시스,0.36748743718592963,-3.516613784190386,6.192143134966939,451.29,25.32
145,027740,마니커보통주,-0.5016147154638155,-0.0,0.656949943464937,53.33,164.39
146,147760,마이크로프랜드,0.15574280486188716,-0.0,1.8236324860362578,234.38,38.39
147,038290,마크로젠,0.03453199784927913,-0.0,3.7593773013453515,170.09,54.58
148,093520,매커스,0.4247940387960128,0.29230069059124897,1.0845142235691902,201.5,64.84
149,067280,멀티캠퍼스,0.091444997604516,0.7726302028418311,0.7655352976586774,167.83,63.15
150,041920,메디아나,0.3328730723225252,-3.4234138418492495,1.8554171678806155,676.93,12.34
151,086900,메디톡스,-0.09022486361821971,-1.6144210822542615,9.140971559000732,100.95,93.9
152,241770,메카로,0.39002197944275646,0.4775176605915135,1.7321842587797358,664.33,9.84
153,059210,메타바이오메드,-0.07202978449189688,0.25594790578375115,1.4257756148276106,108.59,104.73
154,096640,멜파스,-0.32421683984530597,-0.0,1.3915701466080581,30.08,97.94
155,012690,모나리자보통주,0.09418721375243114,-3.333448941409172,1.6329380236658178,281.52,28.23
156,005360,모나미보통주,-0.5504441477237525,-0.0,1.0616578648233521,70.81,114.08
157,080420,모다이노칩,-1.1710776843625708,-0.8365209232995586,2.121546042007333,52.65,119.76
158,080160,모두투어네트워크,0.017998994469582703,-4.15253475427862,9.7838002436057,262.32,129.68
159,101330,모베이스,0.11861165879245564,0.2108615780573468,8.514756710802247,260.89,29.37
160,012860,모베이스전자,-0.8463133327905777,-0.0,0.3031917355072715,76.4,293.31
161,009680,모토닉보통주,0.7838873106060606,-1.334616100050594,2.365617894465701,1560.33,6.74
162,006920,모헨즈,-0.012711169427587338,-4.462593101922168,1.844722493617877,152.01,53.84
163,033920,무학보통주,0.05506425948592411,-0.29700817724764483,1.4417117017756989,123.29,13.92
164,218150,미래생명자원,0.17630970823380546,1.7806727038908106,3.036761307368884,642.01,10.77
165,049950,미래컴퍼니,0.12799373973614311,1.304335782281222,5.019604254416744,262.93,26.62
166,059090,미코,-0.09873008996777774,0.744124744261755,9.59973039442714,76.53,162.89
167,201490,미투온,-0.12595041939883053,0.4650619412615984,12.536049443795076,19.22,58.35
168,035620,바른손이앤에이,-0.11959586257192917,-0.0,9.809580316704883,308.93,22.91
169,064520,바른전자,0.07888741001124377,-0.0,3.231016988874396,226.23,24.76
170,208710,바이오로그디바이스,-0.19398464047246913,-3.1042855056838743,1.0343819895052737,128.57,218.89
171,038460,바이오스마트,0.15548881296153422,0.022916256665649032,1.812000732283748,271.18,13.74
172,086040,바이오톡스텍,-0.022034375502761838,-0.0,5.872156140765477,100.07,86.88
173,043150,바텍,0.15654459753444525,1.2115647580614326,2.9520819694814024,278.05,37.86
174,267790,배럴,0.2540825297028036,1.2283447435769774,2.9872086422613755,744.56,22.53
175,035150,백산보통주,-0.02062359128474831,-1.0693831689151607,1.170269927022988,119.74,80.1
176,177350,베셀,-0.19430350838446195,-0.0,1.0047856850192178,73.9,155.6
177,007210,벽산보통주,-0.14533941158832528,-0.0,0.7324431871056777,93.6,63.5
178,225530,보광산업,-0.019502632145046005,-2.410651651222138,4.330144628282426,228.67,69.79
179,250000,보라티알,0.24304014145442232,-0.9567560897368058,2.407482219681193,200.56,49.41
180,002760,보락보통주,0.055635712613027744,-5.019103278713513,3.457002585329045,419.3,22.97
181,003850,보령보통주,0.008302739599667928,13.268005871224654,2.0022273730480653,265.18,86.69
182,226340,본느,0.19503566664733515,0.21973178678245825,4.233993800696139,211.09,57.29
183,008470,부-스타,0.875720346946873,-0.8547101022307092,0.5255297626148167,425.95,21.43
184,014470,부방,-0.019214580041058058,-0.0,55.43096451084732,477.58,7.27
185,100120,뷰웍스,0.229713201707311,-4.721976617221534,2.444009958923892,465.84,14.0
186,064480,브리지텍,0.2589103675569378,-0.0,1.1541014303118105,281.19,26.58
187,251630,브이원텍,0.26255253403187967,-0.7281497954501961,5.165989850550341,623.63,10.6
188,033560,블루콤,0.2001757404898766,-1.3194533382097617,2.5175547027376197,356.36,9.49
189,100220,비상교육 보통주,0.5320937613999517,-0.31345825510634595,0.6289435630396888,238.81,25.84
190,200780,비씨월드제약,-0.10706492913586713,-4.381464703503669,2.5937733043099893,115.89,71.08
191,141000,비아트론,0.6010686516564101,-0.9683692003979618,1.486109307572673,323.1,26.65
192,001460,BYC보통주,-0.4860382569368501,1.679798864422474,1.341141888994538,100.24,49.19
193,138580,비즈니스온커뮤니케이션,0.09263683711204476,4.856070551567977,15.91846070393933,770.72,6.45
194,027410,BGF보통주,0.500775736800924,-0.4295404233405609,12.995074950324561,4111.19,2.73
195,082920,비츠로셀,0.21356806063543823,-4.9701392328146055,2.829505103222258,886.36,20.71
196,054220,비츠로시스,-0.05367185239067352,-0.0,17.18422977688661,1.72,0.0
197,042370,비츠로테크,-0.033245595607346905,-0.5710707854755527,6.420265252691092,91.68,34.75
198,032850,비트컴퓨터,0.033798036932290804,2.2003389149090298,4.203366863024987,205.3,28.67
199,093190,빅솔론,1.180297450509182,-0.7279307247969957,1.45166283181822,1089.8,9.76
200,005180,빙그레보통주,0.2405247344044712,1.020119051039507,0.6502154045766035,262.83,21.02
201,143240,사람인에이치알,0.14373084214168408,0.43844532593221663,6.018037093084739,464.51,14.58
202,003960,사조대림보통주,-0.3206901734451559,0.012436132738256419,0.15313809448183863,115.88,96.64
203,006090,사조오양보통주,-0.03155547766483623,1.4925086338509306,0.3134959453148611,115.32,72.49
204,122350,삼기,-0.9583399032902344,-1.5203440413188303,0.4667596740817108,69.15,195.01
205,023600,삼보판지,-0.05240373661426293,-1.5789859579938386,1.4041991601679698,127.77,27.47
206,068290,삼성출판사보통주,0.03153695652173913,-20.764831469616308,8.103727714748786,600.71,20.3
207,145990,삼양사보통주,-0.3515833281339847,-0.6110259748035236,0.3889264069335049,222.2,82.39
208,225190,삼양옵틱스,0.14453946476490134,-1.3349441616366908,2.558690566918169,615.56,26.15
209,272550,삼양패키징보통주,-0.3181269264873538,2.2958853605660496,0.9664718733081439,111.88,83.43
210,000070,삼양홀딩스보통주,0.1583968038760231,2.15557981056821,7.030595695636939,1018.4,16.9
211,023000,삼원강재 보통주,0.6132430555555556,-1.4150679871934666,0.5853920297249063,330.95,21.25
212,002450,삼익악기보통주,-0.7857706425165517,0.3690052788973646,1.3509697295369059,47.1,106.91
213,032280,삼일,-0.8206782304768525,1.1751590781584453,0.442988953732227,60.31,85.03
214,002290,삼일기업공사,0.8323293172690763,0.2727170361180276,0.9545538861064826,820.92,13.68
215,004440,삼일씨엔에스보통주,0.35452974185267394,-1.3625043465451019,1.1598072867346376,322.17,17.68
216,032750,삼진,0.4184356725146199,0.2025108330090105,0.5839515764131391,391.44,18.93
217,004690,삼천리보통주,-1.570802166623678,2.4084545380214615,0.13274113650484012,170.47,116.61
218,038500,삼표시멘트,-0.5186342510523364,-1.1834267210919234,1.1580362493794976,80.03,83.24
219,046390,삼화네트웍스,0.07902835939327502,-5.17141662377999,7.817257499104586,1461.64,17.5
220,038540,상상인,0.03182598771954253,0.17976655336181932,3.7547635758440143,162.87,10.56
221,101000,상상인인더스트리,0.2647705982453869,-0.0,2.347770699175841,332.02,58.27
222,089980,상아프론테크,0.033796511382354184,2.389638006658552,7.551303197499615,257.5,53.94
223,042600,새로닉스,-0.1439388857834917,-0.0,2.1388882562050955,71.64,71.07
224,038070,서린바이오사이언스,0.23304383238632728,0.5075991741540792,1.6032892115637343,312.53,26.38
225,006730,서부티엔디,-2.220548989706443,-105.23253032617285,5.426579696807572,46.9,180.73
226,079650,서산,0.42434701492537313,-0.0,2.4440290000455978,724.12,13.73
227,007860,서연보통주,0.03750639760181326,-0.0,41.99265928769272,1914.12,1.11
228,200880,서연이화보통주,-0.38277394066672227,-0.0,0.2575888803372323,98.9,84.25
229,063170,서울옥션,-0.016258793529474434,-0.0,10.750397162596851,196.94,152.63
230,018680,서울제약,-0.13717518363731512,-8.502876617563734,1.437835955544496,140.58,125.59
231,021050,서원보통주,-0.2421010060158738,-1.758779722462172,0.6096365135296307,93.49,133.0
232,093920,서원인텍,0.8590654385747525,-0.8794906998602013,1.2302962548910068,885.75,9.7
233,189860,서전기전,0.21762857878177186,-1.3776313097053559,0.6478810955243851,159.07,40.24
234,178320,서진시스템,-0.10024766120800341,-0.8443617093433725,14.394290612467872,137.16,130.51
235,122690,서진오토모티브,-1.9194005469697053,-0.0,0.42966351257303975,36.36,297.39
236,140070,서플러스글로벌,0.1708774379063177,-2.122183556314654,1.7108355093710865,282.77,62.38
237,011370,서한,1.2994214768186818,-0.3498933677684115,0.331647506934776,358.93,70.96
238,008490,서흥보통주,-0.03266168455737827,2.743619500309659,1.530674440155042,125.26,74.26
239,035890,서희건설,0.7621920616784307,0.2099420867677471,0.2976734345291825,174.47,92.22
240,003100,선광,-0.3860626639913567,-0.9752475341620447,2.4979116600054154,72.35,36.59
241,002820,선앤엘보통주,-1.8145188066931381,-0.0,0.30542767277428723,70.65,108.06
242,171090,선익시스템,0.33014256767062,-0.41941459404445197,2.1157241736965924,402.98,17.3
243,136490,선진보통주,-0.3142220839813375,-0.9300663659140243,0.43229272027683946,71.63,108.01
244,014620,성광벤드,0.8587651664574741,3.470114244545805,1.39278260404219,1467.21,7.75
245,037350,성도이엔지,-0.04605138758800223,-0.0,0.2680208609564226,112.01,74.0
246,015750,성우하이텍,-0.22060351882160392,-3.2504077344211635,0.4243015040654994,124.48,85.82
247,080470,성창오토텍,0.08995094114393024,-0.0,0.9571669430239583,143.58,113.01
248,011560,세보엠이씨,1.3991867099211732,-0.0,0.10707607699358389,166.59,102.85
249,001430,세아베스틸지주보통주,-0.4602550650740633,-0.911739023053207,0.47709337759482,147.57,77.02
250,003030,세아제강지주보통주,-0.19394404154159636,-0.0,17.158293285714343,25.44,8.61
251,019440,세아특수강보통주,1.0625215889464594,-0.4718806832102319,0.25158173181882737,319.05,39.28
252,058650,세아홀딩스보통주,-0.37573163507109003,-0.36437516796179803,4.7223387886417685,4.85,13.63
253,013000,세우글로벌보통주,0.4984384900226134,-18.309291319057795,2.5827417517851132,958.95,9.57
254,100700,세운메디칼,0.25572665070618067,5.131646866387944,3.449970676397787,679.85,9.31
255,024830,세원물산,-0.6995690148365689,0.07729448520861988,0.33659413312792896,84.72,53.67
256,067830,세이브존I&C보통주,-0.231016731016731,-0.9790528675150516,1.1073361885127315,121.54,23.74
257,039310,세중,0.49741453600953334,-0.5764907436590564,15.947810158926409,483.81,11.92
258,075580,세진중공업보통주,-0.31033921125781794,-2.9937542659281835,1.3781892541602008,70.72,145.95
259,053450,세코닉스,-0.7826774555509523,-0.0,0.2982847434090725,71.93,332.67
260,068270,셀트리온보통주,0.02132454668903267,11.029890143104451,25.93019043790739,254.75,39.75
261,068760,셀트리온제약,-0.0030889662490459257,21.35249331471697,22.9984548397041,124.87,82.35
262,091990,셀트리온헬스케어,0.07525016813350043,-11.951226069260297,9.763009021350303,214.12,79.24
263,068940,셀피글로벌,0.054520289217771176,-0.0,5.013875302707584,195.96,108.52
264,066910,손오공,0.17088965243828488,-0.0,0.8843304386985493,169.2,127.27
265,035610,솔본,0.046849696832749595,1.8814103405226703,74.98718748094365,2604.06,2.11
266,086980,쇼박스,0.2909609240599656,-2.493464773770098,6.5367562010027385,794.35,11.83
267,050960,수산아이앤티,0.12143511638837588,-3.1140801862204763,11.660274579274093,886.36,5.16
268,017550,수산중공업보통주,-0.0900742179942618,-24.44597057473207,4.326119374944381,64.87,61.94
269,236200,슈프리마,0.37479896143213043,0.22344809332623475,3.4318555348124224,1155.83,5.18
270,094840,슈프리마에이치큐,0.39649657810540756,0.47024488723710534,5.348154244669592,1787.58,5.13
271,192440,슈피겐코리아,0.29167374546072333,3.7446607266351033,1.5572708203633672,438.02,15.44
272,136510,스마트솔루션즈,0.0505982001203705,-0.0,2.5800599163916518,119.15,72.4
273,099440,스맥,0.012187123447330639,-0.0,0.49022582628018085,127.86,135.43
274,115570,스타플렉스,-0.4164907190710692,-0.0,0.78906283804098,75.71,115.06
275,013810,스페코,-0.06360681924591699,0.5791612353736683,4.958881033187782,78.66,77.16
276,049830,승일,0.2480981721799594,-0.0,0.8750331132011563,262.12,23.14
277,048870,시너지이노베이션,-0.11770917301881367,-1.1068349171151843,10.296226411204229,42.56,59.04
278,025320,시노펙스,-0.04126010076650812,6.51635064116499,3.202943310200721,82.74,55.9
279,134790,시디즈보통주,0.09221061093247589,0.04646886443251295,0.5468372236142248,143.78,96.31
280,269620,시스웍,0.07987186255903883,-0.9288984044191898,7.466564629501466,155.39,61.77
281,131090,시큐브,0.47246503496503495,0.21824942457271146,3.8874541253228214,773.86,12.14
282,029530,신도리코보통주,2.0297022827305464,-0.8836657419386823,0.9389086150206325,1296.86,7.16
283,011930,신성이엔지보통주,-0.10119035084816634,-9.48991480050153,1.8116688557142446,74.65,107.91
284,004170,신세계보통주,-1.246480390384963,0.16885026705793948,1.8951171878104018,24.3,108.94
285,035510,신세계아이앤씨 보통주,0.2809234370280882,0.3705307313338952,0.551479467341789,226.03,34.23
286,031430,신세계인터내셔날보통주,-0.0791859459833316,0.3145976494657608,1.193532463158451,131.74,83.23
287,031440,신세계푸드보통주,-1.2610086655112651,-2.025934553472275,0.2352833678579002,95.45,208.57
288,005800,신영와코루보통주,1.40239963607415,-0.5817347636102638,0.49498986714703896,389.72,17.47
289,138070,신진에스엠,0.2004876120996987,0.6424846164203684,1.493419936415557,312.44,43.78
290,001770,SHD보통주,0.4186243348650189,1.5871319012482092,0.36999207133342854,182.81,85.53
291,187270,신화콘텍,-0.11542422829307454,-0.0,0.9148210330502632,121.95,85.66
292,004080,신흥보통주,0.09026909722222222,2.6786180124081334,0.9878745262146966,128.6,52.81
293,222800,심텍,-0.38576789763849506,-0.0,0.6767818315257832,52.6,204.59
294,036710,심텍홀딩스,-0.03196489831504331,-0.0,24.79370007167367,24.53,3.2
295,160980,싸이맥스,0.2152739963898762,-2.5605988923968863,1.4603505607037857,212.91,40.7
296,222420,쎄노텍,-0.2985084744402741,-0.0,3.8600433078436716,109.69,189.05
297,037760,쎄니트,-0.2873483162774221,-0.8954653963172866,1.1500204946585695,79.89,86.72
298,099320,쎄트렉아이,0.07328492047943863,-15.601544506713614,5.4956505897034456,226.59,38.8
