,종목코드,코스피 일일변동 평균,코스피 샤프지수
146,024070,0.3133569761180681,26.141393956085228
147,037270,0.8657936417454297,85.36375840469474
148,000500,0.3525846851938507,37.50607727585381
149,000860,0.3267838472544487,56.970341676318505
150,035250,0.1257041769213913,16.0486192508541
151,011420,0.2658154262079721,22.86024547184386
152,002100,0.1959503954052537,11.80813844379296
153,009450,0.2287354106313217,29.88838783963365
154,267290,0.1191286610962671,14.615500807972186
155,012320,0.238408198864412,39.53446588135885
156,000050,0.2722592032225261,18.307817076035004
157,214390,0.3376231464035777,18.38247547461926
158,012610,0.1427868789636401,11.135314639209716
159,009140,0.312688953449413,21.81235808536813
160,013580,0.4250193908515008,41.290202326987036
161,012200,0.3445055765259464,26.541910560167754
162,012205,0.1220915417603596,6.698043727577482
163,002140,0.4012201096905359,25.07038059646447
164,010130,0.0783830226679053,8.037415835942092
165,002240,0.2858314513121809,18.01156195500249
166,009290,0.2293250033375725,14.105301590156037
167,017040,0.2255825298347155,26.08791394730774
168,017900,0.2473138738230722,19.990121844171675
169,037710,0.111395216200395,16.145670930020593
170,030610,0.1346865037138058,19.23669642880668
171,339770,2.565756532288144,
172,007690,0.261254062460082,33.541989702655606
173,005320,0.511453861296745,23.705293044931093
174,001140,0.2428898742879992,9.472896981383363
175,002720,0.2467700086611879,5.989099180232368
176,083420,0.7386765599969315,82.66414085892252
177,014530,0.3822553062442916,36.836999189638746
178,014280,0.3923379996183407,52.81851363044917
179,014285,0.4017781244128391,11.217968414779872
180,008870,0.2122606728612647,14.368770087297863
181,001570,0.4136293374939263,21.99050812641647
182,002990,0.2251194039639437,17.419240799331416
183,002995,0.2328688503811669,6.113112646088009
184,011780,0.6576190135232576,79.45611891579436
185,011785,0.7391565278635989,92.51439273052284
186,214330,0.4283279455118587,-5.337092844410701
187,001210,0.1027747439402932,3.554351056105351
188,073240,0.1209142164867134,9.24299369517311
189,092440,0.3329097828657741,41.69344100249282
190,000270,0.5247123227632431,68.55367111274734
191,024110,0.0980442991454402,14.651316295204099
192,013700,0.4125897830631448,24.67925017034249
193,004540,0.474643285835012,30.282468799594877
194,004545,0.4863112701374916,22.382121084584725
195,001260,0.2718887280814168,13.801588332324513
196,008350,-0.0354509370537796,-6.228243130014096
197,008355,0.1727051160575271,0.4340566297312802
198,004270,0.3543534774120931,18.536408472143133
199,003920,0.0260743294151903,0.21149777151201113
200,003925,0.4183880262975158,17.301377736039658
201,025860,0.1258016175029928,15.774976508722816
202,005720,0.1175431330918977,16.357584468710865
203,005725,0.1688651019516331,6.642062302177946
204,002350,0.229114571341253,24.381853946898786
205,002355,0.1868372587762957,32.749503838942424
206,003580,0.1555438841992978,7.192165078864691
207,251270,0.1702893332231565,13.152872545161395
208,090350,0.2565522361574718,39.22722621837145
209,090355,0.1460268378219668,7.4253195893286295
210,000320,0.2155224348681848,43.58670186871299
211,000325,0.0782412564967207,5.467869416689717
212,006280,0.4900141580265772,33.29198061442712
213,005250,0.3271963649575258,13.938516481933203
214,005257,1.1238084128530812,46.97154445291086
215,004370,0.0043539268691716,-2.118258355926405
216,072710,0.0399947438699088,5.068302949570223
217,058730,0.044598194112925,1.1636368511324249
218,023590,0.2897852754104325,27.774766019349883
219,019680,-0.1086609815994195,-6.263123297790231
220,019685,0.0395560251423096,6.188184957107507
221,006370,0.318470301771633,36.00494309485586
222,008060,-0.0056981506760831,-3.3602636790457807
223,00806K,0.2432312599154261,11.326938220795544
224,353200,0.3622258853653812,
225,35320K,-0.0184830958635929,
226,000490,0.4117433508049529,51.073859278595
227,008110,0.2959737140487366,22.72818184228772
228,005750,0.3745984474926264,60.13047336624143
229,001880,0.3934562467225995,46.984754180216285
230,006570,0.0922071218302442,2.2576990154140377
231,001680,0.1816651499242546,20.80413755331194
232,001685,0.219309453745692,29.84738470801621
233,084690,0.3323411247807392,37.06115129573478
234,084695,0.2248679559913696,32.016040459593924
235,128820,0.2372783928856255,24.61862200118687
236,117580,0.0933138215611206,26.282890514682986
237,016710,0.5000934707998219,119.2801526282293
238,003540,0.2817795477955285,43.90565963457431
239,003547,0.2609319412365301,53.63657768164609
240,003545,0.2623172345238051,48.42462226016333
241,009190,0.3948588813821944,19.678794215068198
242,014160,0.6380125900975491,39.259055877086446
243,047040,0.369371634250388,48.7708244561412
244,009320,0.1838056263430944,13.27584125689181
245,042660,0.3489581560737024,36.98325341901694
246,003090,0.6561855745090576,27.88163259062468
247,069620,0.3388880042081006,10.30745109461369
248,000430,0.2249080790705235,27.370525038879123
249,006340,0.3040469118020425,25.605082838252898
250,006345,0.1207370488807344,-0.559444994382021
251,003220,0.1281590328604025,4.717504178611208
252,024890,0.4604820538429563,49.388241654003295
253,002880,0.2508137923476725,16.422903515419353
254,000300,0.1612858666527482,8.466073844001963
255,012800,0.3194837388476803,27.4313319773933
256,015230,0.341143924389142,-24.398124360570066
257,001070,0.3236261755266635,83.27478607953383
258,006650,0.6158713885598448,63.67821129453315
259,001440,0.4420598880406153,27.934346110245137
260,084010,0.548192162024205,75.16693286359586
261,001790,0.2913943504245901,44.81588586602779
262,001795,0.378198127421216,61.09700768363585
263,001130,0.1340778855784323,7.654793020572559
264,003490,0.3692916117016768,15.080257065232884
265,003495,0.689925459238486,26.142967272067377
266,005880,0.4688629143271449,-17.278808565538338
267,003830,0.2967553027263526,43.719668359912305
268,016090,0.1533600183734496,18.15480298969798
269,069460,0.1633730417158608,8.50018011874569
270,192080,0.2217213655150431,15.293380582382635
271,012510,0.1166777041223302,7.718373398889359
272,004830,1.198829464429894,159.39726123139712
273,004835,0.7063966208218462,33.162650237879824
274,024900,0.6578001336616012,52.4847431088345
275,145720,0.2959215040732914,34.885817615077606
276,002150,0.0954025852786564,12.094368303360504
277,001230,0.6063845693097628,72.38046092935046
278,023450,0.3116910730045968,48.9141086959245
279,004140,0.7122935277042394,45.24734708258608
280,007590,0.111962357317411,19.131915706960765
281,005960,0.2865612070803282,41.70820937394495
282,005965,0.2198859932081762,8.218038647923287
283,026960,0.3312594169967763,35.23335241506744
284,002210,0.0957270009188061,3.9867000641026746
285,102260,0.2848593079615903,54.102169678258186
286,005190,,
287,000640,0.1546587324950768,10.545398751903804
288,170900,0.0329835025436965,2.3099413832717683
289,028100,0.1688180481547828,15.631586259726522
290,282690,0.0549785158916708,8.748042284328019
291,001520,0.1747580704659238,6.702298711023995
292,001527,0.3288763042016621,8.196756456565028
293,001529,,
294,084670,0.0008509466722398,-3.1178697204848915
295,002900,0.3059671066701356,30.193116054806154
296,082640,0.269958760303885,33.898945743146015
297,001525,0.2696307998978079,8.179402433273724
298,008970,0.1821866367803361,23.558058435980886
299,092780,0.2915899677842344,22.15018157329058
300,049770,0.0731034932847689,5.893972073909484
301,018500,0.4270257746642243,36.87486545230138
302,006040,0.1856033833626944,17.720941467601506
303,030720,0.1092476105698429,5.360497485902598
304,014820,0.4413313546193414,37.03547377881552
305,014825,0.2773542013295237,18.536575314244633
306,163560,0.4380039507322995,23.72449464020441
307,004890,0.2273507732200398,90.54848097487722
308,002690,0.3820646218074044,40.62796223080909
309,000020,0.4480716446586049,21.871310605149727
310,000150,0.2329605922408233,10.898281014977938
311,000157,0.4644835974289034,11.491188421981498
312,241560,0.4091726474268344,27.724104819614453
313,000155,0.1413129894823199,5.667006347585632
314,042670,0.6098738081041003,50.04320457198771
315,034020,0.6842011638237816,55.003984815528426
316,336260,1.11338618621716,142.67993605795138
317,33626K,0.947331597347187,72.08734327701265
318,33626L,0.6437906016886116,26.82259890788067
319,016740,0.4145156994876205,33.08478685044902
320,192650,0.4415111151829541,18.580928030048362
321,024090,0.2286131180145683,46.862747395925894
322,003160,0.4847003971921587,58.999170892886575
323,092200,0.5490760666878355,30.47173818684005
324,013570,0.2337152440874698,20.9342104067389
325,210540,0.5367467688940343,55.85237076865979
326,007340,0.0989879754871857,13.6588207199563
327,026890,0.4275916423324467,18.248050260633494
328,115390,0.2240322243716741,27.12099394622394
329,032350,0.3614562745302366,41.30010266356524
330,330590,0.0275832980064353,2.9803969715772283
331,000400,0.1706727362255466,17.740939129544966
332,023530,0.2451304413537959,28.82154532798262
333,004000,0.3041932676481119,32.22839830840758
334,286940,0.1634802765724856,21.649800776375468
335,280360,0.1157362316280137,11.129369231448358
336,004990,0.1797912724914358,15.961251079200345
337,00499K,0.2206371907269647,11.486398284671742
338,005300,0.2149009484907467,25.751880135413153
339,005305,0.2336919512940452,22.28348066481751
340,011170,0.2280484642446469,20.48764569244251
341,002270,,
342,071840,0.4440674571469842,50.4755777369605
343,027740,0.0486156855266852,-1.9705296478428864
344,204320,0.5400178417566874,56.11558899554491
345,001080,0.2821822008465376,29.439248236526904
346,088980,0.0312455849623656,10.823826465481945
347,094800,0.0329906059777326,13.105348467579455
348,138040,0.2243886217616924,38.92225889109946
349,008560,0.2226970614347414,32.16034507733832
350,000060,0.2101356761017587,28.33529887075286
351,090370,0.1836214544516374,9.017961577305293
352,017180,0.153404897022434,0.9792668176797328
353,009900,3.769659334939111,
354,012690,0.0266154749173406,-1.502219179501015
355,005360,0.3686396069887527,20.8951393008821
356,204210,0.1161556676906634,14.067496541031382
357,009680,0.3520426809554538,23.06364735226487
358,009580,0.241064147452035,31.97012712177385
359,009200,0.2033626448270414,23.212001509189065
360,033920,0.1711521742754967,16.529141929688087
361,008420,0.4536708484197663,36.64703224682121
362,025560,-0.162433917744298,1007.9338681663663
363,007120,0.2111917967587044,11.325372932215839
364,006800,0.2857104865420642,40.302449874076785
365,00680K,0.1883707240738511,32.3860946831627
366,006805,0.2069822176041131,25.089853053198627
367,357250,4.6916288070564445,
368,085620,0.1538166073367266,15.323044268697856
369,002840,0.5103854796424812,104.13483104283465
370,268280,0.3683605288914,50.2826693801988
371,107590,0.4560495595942063,61.300544200179694
372,134380,0.3225267978199327,60.56781802001201
373,003650,0.1807355116546401,23.209122254941956
374,155900,-0.0047478921365432,-4.195631985129861
375,003610,0.1719993577108163,18.73429105608637
376,001340,0.3614162858096496,23.565811292075935
377,035150,0.3057914722213289,29.39338242040282
378,002410,0.2165251984402671,8.212241804252951
379,096300,-0.0678977710749626,-12.071249747931935
380,007210,0.4487579493262885,42.90314252136193
381,002760,0.2205613886348378,12.605448253307486
382,003850,0.3259265263968096,21.063893538259187
383,000890,0.2053878689183106,18.206515690385128
384,003000,0.130215382683074,-0.15081130060640976
385,001270,0.147439126396106,32.134932206101396
386,001275,0.1320565877366028,32.807662502424044
387,026940,0.070145725025123,2.979944210107706
388,015350,,
389,011390,0.1328060388970333,7.846965916300282
390,005030,0.4024709736121734,23.539528577388847
391,002070,0.0846023306984614,62.3906711791022
392,100220,-0.0731313243882293,-3.0998503428681965
393,030790,0.6358454345516836,36.99671657334739
394,352820,2.557604587236985,
395,005180,0.1163679881523381,-2.1295355505359357
396,003960,0.1862437623012972,19.875845334868902
397,008040,0.2799382107054227,28.043253445837085
398,007160,0.3644264059198834,27.69109026119587
399,014710,0.3282869946914455,11.040415792234418
400,006090,0.3006236431667542,14.8447297893517
401,001470,0.8673722049771021,111.96276931809476
402,006400,0.4502643865142948,65.43298620401143
403,006405,0.5623822051216838,63.986317999845404
404,006660,0.2681204757214429,29.07460958825777
405,028260,0.1653296755386669,17.994518189170297
406,02826K,0.3103237597159002,25.017199456045134
407,207940,0.2100780454927771,25.31910397487911
408,032830,0.2847444073043011,30.63834129255415
409,018260,0.1325493955207167,15.238647401326915
410,028050,0.1630494009520852,15.93403034604816
411,009150,0.2909601401182876,41.868278960863464
412,009155,0.4302381108854354,62.21059544934168
413,005930,0.2333921389201348,42.20655418028719
414,005935,0.2552747961143225,56.69913221263894
415,001360,0.2382198171533755,7.226109321832834
416,010140,0.3293748629278097,31.896050095049077
417,010145,1.2403361556617023,82.47063248845768
418,016360,0.1458508967266113,19.287121253362912
419,068290,0.4334647364020572,24.11669763827611
420,029780,0.0718517277661842,13.025339887165234
421,000810,0.1102024935321141,11.393086859396288
422,000815,0.1244715398493986,19.348240128834952
423,006110,0.5745901916897765,31.80644136791872
424,145990,0.3130313346206989,24.648099443165552
425,145995,0.3549508103513992,20.5475226961239
426,003230,0.001999798711539,-3.071664917705906
427,002170,0.1925541700317377,32.708015305080686
428,272550,0.2601077524010436,38.605641202526485
429,000070,0.3872459373610103,37.74151624098063
430,000075,0.3452310943347294,25.218637519664288
431,002810,0.0823606555645841,13.657231630739377
432,005680,0.2095745134166226,25.86506438303499
433,003720,0.498255227495173,54.257672400003145
434,023000,0.3052515784137774,30.85122193650743
435,004380,0.1590861195920238,16.81754389375775
436,002450,0.1103330392284052,15.020346050333805
437,004440,0.5971786947151021,64.15802312201117
438,000520,0.1020892810846623,7.201133763812829
439,009770,0.1173833132756565,19.2489188387057
440,005500,0.0559329224004398,7.80884821037664
441,004690,0.0701830381583394,12.751790405325739
442,010960,0.1473914164610263,15.447336023326237
443,004450,0.0143835079367364,-0.04413054546451251
444,009470,0.3943494389485641,36.29661584091453
445,011230,0.3623829244708412,34.12997496857852
446,001820,0.242857823472148,29.084129713107675
447,000390,0.5227535791543457,34.42922140583494
448,001290,0.0515864549887739,4.102934248243298
449,041650,0.2918027412843955,18.300764458204632
450,075180,0.2456970492649194,34.25744861349214
451,007540,0.2884124192856889,21.59778697275759
452,248170,0.3289368472419579,27.65658365124639
453,007860,1.0583469341971457,95.6630288360088
454,200880,0.6525006002553079,54.70847463109737
455,017390,0.1846310605944013,15.631430801626221
456,004410,0.5715890135699043,21.830043729990724
457,004415,0.417318078044563,7.554763959011428
458,021050,-0.0191404854652455,-4.64774351061405
459,008490,0.1721552596384805,19.518337815890842
460,007610,0.2076178603630524,24.533866310929042
461,136490,0.4494618941228515,56.66274891493445
462,002820,0.2402633221448566,36.55886309436077
463,014910,0.1482799893623052,15.25303761375426
464,014915,-0.049139703194944,-6.13185872354475
465,003080,0.2526225852530421,25.38378832404206
466,004980,0.3226194767184746,30.55452027551442
467,004985,0.5399839786973774,18.505844740961965
468,011300,0.4763737599514446,20.335096572167885
469,000180,0.3026812758841156,29.90744371237394
470,002420,0.1447139607365263,9.277934369081711
471,004360,0.2510179709980318,28.835975516199344
472,004365,0.2102331695489979,18.22630840509066
473,004490,0.5378451360774835,45.78896529187297
474,001430,0.4242903493806802,42.29290485943817
475,306200,0.4582660985508017,51.27921347892823
476,003030,0.3571958330889644,55.20565411304116
477,019440,0.1744529660912506,30.744027599776125
478,058650,0.2111150451168314,44.39735894053495
479,013000,0.2651883884189371,13.488913035678516
480,091090,0.0387751844315505,-2.037471747122527
481,021820,0.0,-inf
482,067830,0.2471867749233724,27.860801683161707
483,033530,0.5458516287802588,45.918891867245485
484,075580,0.6537618475566409,28.875933310941445
485,027970,0.1373212355077956,2.7713763308198884
486,145210,-0.3282445078464221,-21.132126251645378
487,308170,0.1656965960562771,3.044666493186675
488,012600,0.4200991039040664,8.102030959156249
489,068270,0.1998125417438483,19.705410272577957
490,336370,0.4684917284047691,33.7048356125034
491,33637K,0.4315909708245937,18.493101829576325
492,33637L,0.284032164289358,6.608482228052152
493,248070,0.3826415192539675,
494,004430,0.37703332720767,34.87378446674903
495,017550,0.6441957206428588,55.38145376327923
496,053210,0.1681729530118632,17.650656332194615
497,134790,0.2821170174428321,28.480771736723064
498,016590,0.2048402992268754,25.755967344642723
499,029530,0.1426533216198995,15.975019536999675
500,004970,0.077183174515986,14.617859424211504
501,011930,0.669253780977096,51.50374320277091
502,005390,0.3344657369056765,17.445550559507268
503,004170,0.1302584716666703,14.304745779117619
504,035510,0.2307817998815024,19.226189834740733
505,034300,0.4642787254524889,41.430542664736784
506,031430,0.0603996565519866,4.000537755704478
507,031440,0.2029721957779365,26.53201954864211
508,006880,0.2038989437894332,26.440166888780066
509,005800,0.148108806817838,19.702582968343336
510,001720,0.094722959816994,19.445861220627293
511,001725,0.0885436961091376,22.110341990260192
512,009270,0.0569677269910407,3.78351842058366
513,009275,,
514,002700,0.1538834814543161,17.931444063214926
515,019170,1.0572277137430532,71.81064267857408
516,019175,1.0310969529881877,46.071068145584015
517,002870,0.7400114452534104,49.57437257277624
518,293940,0.0458008501211914,11.639033080502953
519,055550,0.1348040729963713,17.230394115620516
520,001770,0.2104770532194592,13.373569264137235
521,004080,0.154455342391246,9.219491739104175
522,102280,-0.002851967623398,-10.158811302560167
523,003410,0.1965602338363517,39.24612929763419
524,003620,0.4309823123286558,16.07203891764073
525,004770,0.0445291294577393,-0.2371400736859078
526,015540,0.2062250514213975,1.9423672590981524
527,004920,0.1587252675299505,8.88535550230756
528,112610,0.8133978290939661,43.05965614488779
529,008700,0.4429019316999888,26.997911482513206
530,002790,0.0924367603926018,11.469527601530876
531,00279K,0.0791744014131387,13.61525026506146
532,002795,0.1273346231612544,7.665026043597167
533,090430,0.2043675896414987,25.361472491315677
534,090435,0.1806320392601486,15.17475874106188
535,002030,0.2094788197924126,36.475791709880674
536,183190,0.3978271077198252,60.22628639780716
537,002310,0.2745049727226275,29.222507152629433
538,267850,0.3806427135567021,18.327075828776074
539,020560,0.08759717639896,91.74984140843263
540,122900,0.0175594717945132,-0.23512616584317958
541,010780,0.4158968814836443,58.20990716338836
542,001780,0.5810561121217185,39.0707945919775
543,018250,0.0449042290454073,4.315768329709556
544,161000,0.3215019554878527,36.51989842609299
545,011090,0.5503547978422694,43.31507444741016
546,005850,0.3661502093886439,19.944778853718883
547,012750,0.023835648996348,3.9438565616154375
548,023960,0.7928203900763303,56.6928550083353
549,298690,0.1945063365971097,5.471463366780849
550,140910,0.2154089518899146,29.115225104608573
551,078520,-0.0033840047813256,-2.774873943252391
552,015260,0.0674892223339513,132.28337476139325
553,007460,0.1094858857142411,1.7204572489961982
554,003060,-0.04733957061114,-6.020967061710866
555,244920,5.890592834509217,
556,036570,0.1518800186801579,15.566822526895212
557,138250,,
558,085310,0.3062720144014477,23.695697441086413
559,009810,-0.1526657537352506,3.0431016760988325
560,900140,0.1152855744367368,0.04719049714633566
561,014440,0.3056907832964634,27.350211469451885
562,111770,0.2796750500146037,28.248914431503717
563,009970,0.128191283364389,16.33468820779752
564,003520,0.1789050407833964,7.2464811650385155
565,000670,0.0981833356762052,13.684186216081175
566,006740,0.5100437724217911,29.492483858377522
567,012280,0.3496307186400541,17.232726200955785
568,012160,0.1988589031651187,13.908824011863834
569,015360,0.0646484403713327,10.597082239636103
570,007310,0.0857955409261429,12.513916580657694
571,002630,0.5734668146147547,30.953868938025717
572,271560,0.0830729603220599,7.357662982051993
573,001800,0.0829414379739275,12.375029212594432
574,070960,0.1406417622840426,11.119568944754427
575,316140,0.1314315906637659,19.67389453867102
576,033660,,
577,004720,0.3482430056997775,1.6423163568072143
578,118000,0.2019755758890653,-1.8989105557687684
579,010050,0.1897835425745497,21.42748679060332
580,006980,0.2691722536681082,19.089648585285136
581,017370,0.2497595659419791,17.479315590551508
582,105840,0.204830470449614,16.709102091038808
583,010400,0.1294042997670662,18.38718886276254
584,049800,0.4121931489367402,55.015739808084426
585,016880,0.4832413837690851,53.08417236367775
586,095720,0.1598395860996868,15.549617597848583
587,005820,0.2130265583777087,23.853346911915995
588,010600,0.2010687757746108,10.288203734989235
589,008600,0.2437988684101502,20.573754263265997
590,033270,0.5952695439524015,26.93889999060778
591,014830,0.2997508102507787,48.22373664145686
592,000910,0.7224411849232095,47.069639310829125
593,047400,0.5493865183748603,31.446636034234853
594,011330,0.1341086178536299,12.557054736552512
595,077500,0.4511455370748454,35.43576690765423
596,002920,0.1826953621047084,14.054095659476417
597,000700,0.0821802032897041,9.818649996078856
598,003470,0.2652211529991143,32.72115314738481
599,003475,0.3886389506764186,34.26607210780149
600,011690,0.0,inf
601,072130,0.203446032653651,10.074626300655721
602,000220,0.3101806619832787,-2.7389826610900276
603,000225,0.5820120815219177,5.2516664851217145
604,000227,0.6012455830519754,5.103975536261104
605,001200,0.3938087850544363,35.669444261035586
606,000100,0.1786976458290964,-28.8297619048628
607,000105,0.2032096756957781,-22.778041879952486
608,003460,0.0831659495739039,-46.915883556938375
609,003465,0.0811037259265127,-38.75836898415031
610,008730,0.2576331878146557,19.686153212157404
611,008250,0.367792339609923,33.912840710166584
612,025820,0.4708860246330454,45.61801772291138
613,214320,0.0911055115605953,9.05666675551774
614,088260,0.0505329084708433,14.419554188975487
615,139480,0.2215202829274213,27.12776776976795
616,007660,0.1290535216947809,8.15120284982386
617,005950,0.3425121628406065,15.207724305443387
618,015020,0.5057887574123853,35.005773945783986
619,093230,0.5175884878656671,17.68154474365763
620,074610,0.0946861776932332,1.9779164136794178
621,102460,0.2768159108897297,13.864882990196337
622,084680,-0.023085683111641,-3.7647723439652685
623,350520,0.2497695944908577,
624,334890,0.0058303092969774,
625,000760,0.3109305314658874,37.12970589131973
626,014990,0.0255533878445441,-0.9128507300449253
627,101140,0.18881743716632,6.434827994208799
628,006490,0.1748272322129659,9.007054187009837
629,023800,0.7374839463630622,71.25275389201195
630,034590,0.0420505815250408,13.411743907480542
631,129260,0.6462959661494635,47.01823505833431
632,023810,0.3778969832828244,44.82033452290826
633,249420,0.1368205925744427,8.793683181667312
634,000230,0.2839104255519972,35.91182620915858
635,013360,0.2734377834193111,24.630428132180473
636,003120,0.013273840890261,4.480630605647769e-06
637,003200,0.3140094966621314,48.53863265893641
638,007110,0.0860593224445685,3.317943199704845
639,007570,0.0935639909538567,-0.8281010387746714
640,007575,0.5500429061465182,6.273430730188236
641,008500,0.3101591106061993,10.82120541930231
