,종목코드,코스닥 일일변동 평균,코스닥 샤프지수
132,053260,0.4264276698642565,47.35509190474797
133,036190,0.0987239501983825,16.35603120166055
134,049080,0.4726414820994251,31.992756284886596
135,035460,0.2129438597539588,13.489586983028047
136,308100,0.2119441379892377,12.118727780847426
137,187790,0.1459360781961795,9.828460337973326
138,286750,0.4367340975940697,57.02876010292042
139,151910,0.4257081889943889,29.271321954802065
140,121600,0.4999020483243985,41.18237385583075
141,247660,-2.648609387633477,
142,039860,0.2466695828032043,6.093696939222413
143,091970,0.1522319962850697,4.045670287724074
144,051490,0.6411766700199885,50.08753043235301
145,190510,0.3248386198214558,-1.836566955819194
146,242040,0.0073689240539995,-3.1000171818181914
147,089600,0.287282827835691,25.658530235802214
148,293580,0.6190028263492033,44.350913347351735
149,138610,0.6626934317499771,55.42927722260404
